what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1508250270210
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1508250270210
java.version,sysinfo,,,"1.6.0_41",1508250270210
java.vm.info,sysinfo,,,"mixed mode",1508250270210
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1508250270210
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1508250270210
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1508250270210
java.vm.specification.version,sysinfo,,,"1.0",1508250270210
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1508250270210
java.vm.version,sysinfo,,,"23.41-b41",1508250270210
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1508250270457
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1508250270541
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1508250270771
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508250273479
started,bundle,com.google.gdt.eclipse.suite,2.3.2.r36v201106211634,"com.google.gdt.eclipse.suite",1508250274401
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1508250274484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508250283363
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1508250285149
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1508250285397
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1508250285456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508250286689
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508250297854
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1508250301133
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1508250301267
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1508250302757
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1508250302863
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1508250304116
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1508250304215
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1508250305141
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1508250305244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508250435485
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508250436625
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1508250437109
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1508250437109
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1508250437109
stopped,bundle,com.google.appengine.eclipse.sdkbundle,1.5.1.r36v201106211634,"com.google.appengine.eclipse.sdkbundle",1508250437110
